,season,week,home_team,home_points,away_points,away_team
205,2007,4,West Virginia,48,7,East Carolina
206,2007,4,Louisville,35,38,Syracuse
207,2007,4,Bowling Green,48,35,Temple
208,2007,4,South Florida,37,10,North Carolina
209,2007,4,Ole Miss,24,30,Florida
210,2007,4,Nebraska,41,40,Ball State
211,2007,4,Boston College,37,17,Army
212,2007,4,Navy,46,43,Duke
213,2007,4,Virginia Tech,44,3,William & Mary
214,2007,4,Missouri,38,17,Illinois State
215,2007,4,Ohio,33,34,Wyoming
216,2007,4,BYU,31,6,Air Force
217,2007,4,LSU,28,16,South Carolina
218,2007,4,Central Michigan,14,44,North Dakota State
219,2007,4,Eastern Michigan,38,15,Howard
220,2007,4,Wake Forest,31,24,Maryland
221,2007,4,Ohio State,58,7,Northwestern
222,2007,4,Michigan,14,9,Penn State
223,2007,4,Colorado,42,0,Miami (OH)
224,2007,4,UCF,56,20,Memphis
225,2007,4,Oklahoma State,49,45,Texas Tech
226,2007,4,Notre Dame,14,31,Michigan State
227,2007,4,Houston,38,27,Colorado State
228,2007,4,Idaho,35,42,Northern Illinois
229,2007,4,Buffalo,21,34,Baylor
230,2007,4,Arkansas,29,42,Kentucky
231,2007,4,California,45,27,Arizona
232,2007,4,San Diego State,52,17,Portland State
233,2007,4,Mississippi State,31,15,Gardner-Webb
234,2007,4,Texas,58,14,Rice
235,2007,4,Auburn,55,20,New Mexico State
236,2007,4,Pittsburgh,14,34,UConn
237,2007,4,Western Michigan,51,14,Central Connecticut
238,2007,4,Kansas,55,3,Florida International
239,2007,4,Tennessee,48,27,Arkansas State
240,2007,4,North Texas,20,30,Florida Atlantic
241,2007,4,Louisiana,31,48,Troy
242,2007,4,Toledo,36,35,Iowa State
243,2007,4,Cincinnati,40,14,Marshall
244,2007,4,Alabama,23,26,Georgia
245,2007,4,USC,47,14,Washington State
246,2007,4,Wisconsin,17,13,Iowa
247,2007,4,Utah State,20,23,San José State
248,2007,4,Tulane,35,27,SE Louisiana
249,2007,4,New Mexico,58,0,Sacramento State
250,2007,4,TCU,21,7,SMU
251,2007,4,Minnesota,31,45,Purdue
252,2007,4,UTEP,52,12,Texas Southern
253,2007,4,UNLV,27,0,Utah
254,2007,4,Stanford,31,55,Oregon
255,2007,4,Arizona State,44,32,Oregon State
256,2007,4,UCLA,44,31,Washington
257,2007,4,Hawai'i,66,10,Charleston Southern
258,2007,5,Arkansas State,35,31,Memphis
259,2007,5,Boise State,38,16,Southern Miss
260,2007,5,South Florida,21,13,West Virginia
261,2007,5,Army,37,21,Temple
262,2007,5,Illinois,27,20,Penn State
263,2007,5,Virginia Tech,17,10,North Carolina
264,2007,5,Ball State,49,14,Buffalo
265,2007,5,Miami,24,14,Duke
266,2007,5,Central Michigan,35,10,Northern Illinois
267,2007,5,Purdue,33,19,Notre Dame
268,2007,5,UConn,44,10,Akron
269,2007,5,Tulane,9,34,LSU
270,2007,5,Northwestern,16,28,Michigan
271,2007,5,Iowa,20,38,Indiana
272,2007,5,Texas A&M,34,10,Baylor
273,2007,5,South Carolina,38,21,Mississippi State
274,2007,5,Navy,31,20,Air Force
275,2007,5,Boston College,24,14,Massachusetts
276,2007,5,Kentucky,45,17,Florida Atlantic
277,2007,5,Georgia,45,17,Ole Miss
278,2007,5,Colorado,27,24,Oklahoma
279,2007,5,Nebraska,35,17,Iowa State
280,2007,5,Utah,34,18,Utah State
281,2007,5,Miami (OH),17,14,Syracuse
282,2007,5,Ohio,25,33,Kent State
283,2007,5,Oregon,24,31,California
284,2007,5,NC State,10,29,Louisville
285,2007,5,Georgia Tech,13,3,Clemson
286,2007,5,Wisconsin,37,34,Michigan State
287,2007,5,Rutgers,24,34,Maryland
288,2007,5,Texas,21,41,Kansas State
289,2007,5,San José State,34,14,UC Davis
290,2007,5,Nevada,27,20,UNLV
291,2007,5,SMU,45,48,UTEP
292,2007,5,Idaho,20,48,Hawai'i
293,2007,5,Florida State,21,14,Alabama
294,2007,5,UCF,37,19,Louisiana
295,2007,5,Bowling Green,41,21,Western Kentucky
296,2007,5,Oregon State,14,40,UCLA
297,2007,5,Arkansas,66,7,North Texas
298,2007,5,Vanderbilt,30,7,Eastern Michigan
299,2007,5,TCU,24,12,Colorado State
300,2007,5,Middle Tennessee,47,6,Florida International
301,2007,5,Houston,35,37,East Carolina
302,2007,5,Virginia,44,14,Pittsburgh
303,2007,5,Tulsa,38,30,UAB
304,2007,5,Texas Tech,75,7,Northwestern State
305,2007,5,Oklahoma State,39,3,Sam Houston
306,2007,5,Toledo,28,42,Western Michigan
307,2007,5,Troy,24,7,UL Monroe
308,2007,5,Florida,17,20,Auburn
309,2007,5,New Mexico State,20,17,Arkansas-Pine Bluff
310,2007,5,Washington,24,27,USC
311,2007,5,Minnesota,7,30,Ohio State
312,2007,5,New Mexico,24,31,BYU
313,2007,5,Arizona,48,20,Washington State
314,2007,5,Fresno State,17,6,Louisiana Tech
315,2007,5,San Diego State,23,52,Cincinnati
316,2007,5,Stanford,3,41,Arizona State
317,2007,6,Memphis,24,21,Marshall
318,2007,6,Southern Miss,29,31,Rice
319,2007,6,South Carolina,38,23,Kentucky
320,2007,6,Louisville,35,44,Utah
321,2007,6,Maryland,28,26,Georgia Tech
322,2007,6,Boston College,55,24,Bowling Green
323,2007,6,Indiana,40,20,Minnesota
324,2007,6,Michigan,33,22,Eastern Michigan
325,2007,6,Ball State,38,58,Central Michigan
326,2007,6,Syracuse,14,55,West Virginia
327,2007,6,Illinois,31,26,Wisconsin
328,2007,6,Kansas State,24,30,Kansas
329,2007,6,North Carolina,33,27,Miami
330,2007,6,Michigan State,41,48,Northwestern
331,2007,6,Auburn,35,7,Vanderbilt
332,2007,6,Temple,16,15,Northern Illinois
333,2007,6,Buffalo,31,10,Ohio
334,2007,6,Duke,36,41,Wake Forest
335,2007,6,Ole Miss,24,0,Louisiana Tech
336,2007,6,Wyoming,24,21,TCU
337,2007,6,Mississippi State,30,13,UAB
338,2007,6,Kent State,13,20,Miami (OH)
339,2007,6,Alabama,30,24,Houston
340,2007,6,Florida State,27,10,NC State
341,2007,6,Texas,21,28,Oklahoma
342,2007,6,Penn State,27,7,Iowa
343,2007,6,Florida Atlantic,23,35,South Florida
344,2007,6,Tennessee,35,14,Georgia
345,2007,6,San José State,28,20,Idaho
346,2007,6,Nevada,41,49,Fresno State
347,2007,6,Washington State,20,23,Arizona State
348,2007,6,Oregon State,31,16,Arizona
349,2007,6,Colorado State,20,24,San Diego State
350,2007,6,Clemson,23,41,Virginia Tech
351,2007,6,Baylor,23,43,Colorado
352,2007,6,UL Monroe,30,13,Arkansas State
353,2007,6,Florida International,16,34,Troy
354,2007,6,Western Michigan,38,39,Akron
355,2007,6,Louisiana,38,29,North Texas
356,2007,6,Army,20,17,Tulane
357,2007,6,Arkansas,34,15,Chattanooga
358,2007,6,Texas Tech,42,17,Iowa State
359,2007,6,USC,23,24,Stanford
360,2007,6,Toledo,35,34,Liberty
361,2007,6,Middle Tennessee,21,23,Virginia
362,2007,6,East Carolina,52,38,UCF
363,2007,6,Texas A&M,24,23,Oklahoma State
364,2007,6,Rutgers,23,28,Cincinnati
365,2007,6,UCLA,6,20,Notre Dame
366,2007,6,Purdue,7,23,Ohio State
367,2007,6,LSU,28,24,Florida
368,2007,6,Air Force,31,14,UNLV
369,2007,6,UTEP,48,47,Tulsa
370,2007,6,Missouri,41,6,Nebraska
371,2007,6,Hawai'i,52,37,Utah State
372,2007,6,Boise State,58,0,New Mexico State
373,2007,7,Pittsburgh,45,48,Navy
374,2007,7,Wake Forest,24,21,Florida State
375,2007,7,San José State,35,42,Hawai'i
376,2007,7,Duke,14,43,Virginia Tech
377,2007,7,Iowa,10,6,Illinois
378,2007,7,Ohio,48,42,Eastern Michigan
379,2007,7,Michigan,48,21,Purdue
380,2007,7,Syracuse,14,38,Rutgers
381,2007,7,Miami,14,17,Georgia Tech
382,2007,7,Ohio State,48,3,Kent State
383,2007,7,South Florida,64,12,UCF
384,2007,7,Northwestern,49,48,Minnesota
385,2007,7,Iowa State,3,56,Texas
386,2007,7,Ole Miss,24,27,Alabama
387,2007,7,Nebraska,14,45,Oklahoma State
388,2007,7,Kansas,58,10,Baylor
389,2007,7,Buffalo,43,33,Toledo
390,2007,7,Ball State,35,12,Western Kentucky
391,2007,7,Wyoming,3,20,New Mexico
392,2007,7,Mississippi State,21,33,Tennessee
393,2007,7,Miami (OH),47,14,Bowling Green
394,2007,7,Utah,23,7,San Diego State
395,2007,7,Houston,56,48,Rice
396,2007,7,Kentucky,43,37,LSU
397,2007,7,USC,20,13,Arizona
398,2007,7,North Carolina,15,21,South Carolina
399,2007,7,Texas Tech,35,7,Texas A&M
400,2007,7,Virginia,17,16,UConn
401,2007,7,Penn State,38,7,Wisconsin
402,2007,7,Oregon,53,7,Washington State
403,2007,7,Central Michigan,47,23,Army
404,2007,7,Notre Dame,14,27,Boston College
405,2007,7,Northern Illinois,13,17,Western Michigan
406,2007,7,Idaho,24,37,Fresno State
407,2007,7,Stanford,36,38,TCU
408,2007,7,Colorado State,21,45,Air Force
409,2007,7,Akron,20,24,Temple
410,2007,7,Vanderbilt,17,20,Georgia
411,2007,7,Oklahoma,41,31,Missouri
412,2007,7,Arkansas State,52,21,Louisiana
413,2007,7,Tulsa,38,31,Marshall
414,2007,7,North Texas,31,21,UL Monroe
415,2007,7,UAB,26,21,Tulane
416,2007,7,Louisiana Tech,22,21,New Mexico State
417,2007,7,Cincinnati,24,28,Louisville
418,2007,7,Michigan State,52,27,Indiana
419,2007,7,California,28,31,Oregon State
420,2007,7,Southern Miss,28,7,SMU
421,2007,7,Arkansas,7,9,Auburn
422,2007,7,Memphis,7,21,Middle Tennessee
423,2007,7,UTEP,42,45,East Carolina
424,2007,7,Kansas State,47,20,Colorado
425,2007,7,UNLV,14,24,BYU
426,2007,7,Arizona State,44,20,Washington
427,2007,7,Boise State,69,67,Nevada
428,2007,8,Rutgers,30,27,South Florida
429,2007,8,TCU,20,27,Utah
430,2007,8,Eastern Michigan,14,26,Northwestern
431,2007,8,UConn,21,17,Louisville
432,2007,8,Indiana,31,36,Penn State
433,2007,8,Georgia Tech,34,10,Army
434,2007,8,Temple,24,17,Miami (OH)
435,2007,8,Clemson,70,14,Central Michigan
436,2007,8,Pittsburgh,24,17,Cincinnati
437,2007,8,Minnesota,21,27,North Dakota State
438,2007,8,Purdue,31,6,Iowa
439,2007,8,Wisconsin,44,3,Northern Illinois
440,2007,8,Iowa State,7,17,Oklahoma
441,2007,8,Baylor,10,31,Texas
442,2007,8,Alabama,41,17,Tennessee
443,2007,8,South Carolina,6,17,Vanderbilt
444,2007,8,Navy,24,44,Wake Forest
445,2007,8,Western Michigan,23,27,Ball State
446,2007,8,Ole Miss,8,44,Arkansas
447,2007,8,Indiana State,7,56,Western Kentucky
448,2007,8,Air Force,20,12,Wyoming
449,2007,8,Nebraska,14,36,Texas A&M
450,2007,8,Rice,35,38,Memphis
451,2007,8,Utah State,28,31,Nevada
452,2007,8,UCLA,30,21,California
453,2007,8,Notre Dame,0,38,USC
454,2007,8,Kentucky,37,45,Florida
455,2007,8,Middle Tennessee,24,7,Arkansas State
456,2007,8,Missouri,41,10,Texas Tech
457,2007,8,Troy,45,7,North Texas
458,2007,8,Ohio State,24,17,Michigan State
459,2007,8,Florida State,29,37,Miami
460,2007,8,West Virginia,38,13,Mississippi State
461,2007,8,Kent State,20,31,Bowling Green
462,2007,8,Syracuse,20,12,Buffalo
463,2007,8,UCF,44,23,Tulsa
464,2007,8,East Carolina,20,34,NC State
465,2007,8,Louisiana,32,39,Florida Atlantic
466,2007,8,Fresno State,30,0,San José State
467,2007,8,Colorado,14,19,Kansas
468,2007,8,BYU,42,7,Eastern Washington
469,2007,8,UL Monroe,28,14,Florida International
470,2007,8,Toledo,43,40,Ohio
471,2007,8,UAB,10,49,Houston
472,2007,8,Louisiana Tech,31,45,Boise State
473,2007,8,Oklahoma State,41,39,Kansas State
474,2007,8,Arizona,20,21,Stanford
475,2007,8,Washington,34,55,Oregon
476,2007,8,SMU,34,41,Tulane
477,2007,8,Illinois,17,27,Michigan
478,2007,8,New Mexico State,45,31,Idaho
479,2007,8,Maryland,17,18,Virginia
480,2007,8,San Diego State,17,20,New Mexico
481,2007,8,UNLV,23,48,Colorado State
482,2007,8,LSU,30,24,Auburn
483,2007,8,Marshall,24,33,Southern Miss
484,2007,9,Virginia Tech,10,14,Boston College
485,2007,9,New Mexico,34,31,Air Force
486,2007,9,Fresno State,21,34,Boise State
487,2007,9,Louisville,24,17,Pittsburgh
488,2007,9,Iowa,34,27,Michigan State
489,2007,9,Illinois,28,17,Ball State
490,2007,9,Rutgers,3,31,West Virginia
491,2007,9,Wake Forest,37,10,North Carolina
492,2007,9,Texas Tech,26,31,Colorado
493,2007,9,Wisconsin,33,3,Indiana
494,2007,9,Purdue,35,17,Northwestern
495,2007,9,Kentucky,14,31,Mississippi State
496,2007,9,Kent State,32,41,Central Michigan
497,2007,9,Buffalo,26,10,Akron
498,2007,9,Navy,52,59,Delaware
499,2007,9,Arkansas,58,10,Florida International
500,2007,9,Missouri,42,28,Iowa State
501,2007,9,Vanderbilt,24,13,Miami (OH)
502,2007,9,Wyoming,29,24,UNLV
503,2007,9,Tulsa,29,23,SMU
504,2007,9,Oregon,24,17,USC
505,2007,9,Utah State,21,31,Louisiana Tech
506,2007,9,Tulane,27,28,Memphis
507,2007,9,Washington,41,48,Arizona
508,2007,9,Florida,30,42,Georgia
509,2007,9,Texas,28,25,Nebraska
510,2007,9,Michigan,34,10,Minnesota
511,2007,9,Maryland,17,30,Clemson
512,2007,9,East Carolina,41,6,UAB
513,2007,9,UConn,22,15,South Florida
514,2007,9,Kansas State,51,13,Baylor
515,2007,9,Eastern Michigan,19,2,Western Michigan
516,2007,9,Florida Atlantic,30,33,UL Monroe
517,2007,9,Nevada,37,21,Idaho
518,2007,9,NC State,29,24,Virginia
519,2007,9,Marshall,34,21,Rice
520,2007,9,Colorado State,3,27,Utah
521,2007,9,Auburn,17,3,Ole Miss
522,2007,9,Bowling Green,27,38,Ohio
523,2007,9,Washington State,27,7,UCLA
524,2007,9,Oregon State,23,6,Stanford
525,2007,9,Western Kentucky,50,14,North Carolina Central
526,2007,9,Texas A&M,11,19,Kansas
527,2007,9,Toledo,70,21,Northern Illinois
528,2007,9,North Texas,28,48,Middle Tennessee
529,2007,9,Arkansas State,0,27,Troy
530,2007,9,Tennessee,27,24,South Carolina
531,2007,9,Penn State,17,37,Ohio State
532,2007,9,Florida State,25,6,Duke
533,2007,9,UTEP,31,34,Houston
534,2007,9,Arizona State,31,20,California
535,2007,9,Hawai'i,50,13,New Mexico State
536,2007,9,Southern Miss,17,34,UCF
537,2007,10,Georgia Tech,3,27,Virginia Tech
538,2007,10,Ohio,23,7,Temple
539,2007,10,Bowling Green,44,20,Akron
540,2007,10,New Mexico State,38,40,Nevada
541,2007,10,Miami,16,19,NC State
542,2007,10,Indiana,38,20,Ball State
543,2007,10,Pittsburgh,20,17,Syracuse
544,2007,10,Ohio State,38,17,Wisconsin
545,2007,10,Virginia,17,16,Wake Forest
546,2007,10,Penn State,26,19,Purdue
547,2007,10,Duke,10,47,Clemson
548,2007,10,Northwestern,17,28,Iowa
549,2007,10,Iowa State,31,20,Kansas State
550,2007,10,Florida,49,22,Vanderbilt
551,2007,10,Kansas,76,39,Nebraska
552,2007,10,Georgia,44,34,Troy
553,2007,10,Memphis,40,56,East Carolina
554,2007,10,BYU,35,16,Colorado State
555,2007,10,Ole Miss,38,31,Northwestern State
556,2007,10,Chattanooga,21,28,Western Kentucky
557,2007,10,Auburn,35,3,Tennessee Tech
558,2007,10,Notre Dame,44,46,Navy
559,2007,10,Arkansas State,27,24,Florida International
560,2007,10,Baylor,7,38,Texas Tech
561,2007,10,Rice,56,48,UTEP
562,2007,10,Boise State,42,7,San José State
563,2007,10,Miami (OH),31,28,Buffalo
564,2007,10,UCF,47,13,Marshall
565,2007,10,Oklahoma State,35,38,Texas
566,2007,10,Air Force,30,10,Army
567,2007,10,Arizona,34,27,UCLA
568,2007,10,Michigan State,24,28,Michigan
569,2007,10,South Florida,33,38,Cincinnati
570,2007,10,North Carolina,16,13,Maryland
571,2007,10,Tennessee,59,7,Louisiana
572,2007,10,Fresno State,38,27,Utah State
573,2007,10,Alabama,34,41,LSU
574,2007,10,Idaho,16,28,Louisiana Tech
575,2007,10,TCU,37,0,New Mexico
576,2007,10,Stanford,9,27,Washington
577,2007,10,Colorado,10,55,Missouri
578,2007,10,Oregon,35,23,Arizona State
579,2007,10,UAB,7,37,Southern Miss
580,2007,10,Toledo,52,28,Eastern Michigan
581,2007,10,UL Monroe,40,43,Middle Tennessee
582,2007,10,UConn,38,19,Rutgers
583,2007,10,Tulane,25,49,Tulsa
584,2007,10,Minnesota,17,44,Illinois
585,2007,10,Arkansas,48,36,South Carolina
586,2007,10,Oklahoma,42,14,Texas A&M
587,2007,10,Boston College,17,27,Florida State
588,2007,10,USC,24,3,Oregon State
589,2007,10,San Diego State,27,24,Wyoming
590,2007,10,California,20,17,Washington State
591,2007,10,Houston,38,28,SMU
592,2007,11,Western Michigan,31,34,Central Michigan
593,2007,11,Akron,48,37,Ohio
594,2007,11,West Virginia,38,31,Louisville
595,2007,11,BYU,27,22,TCU
596,2007,11,Eastern Michigan,32,39,Bowling Green
597,2007,11,Army,6,41,Rutgers
598,2007,11,Syracuse,10,41,South Florida
599,2007,11,Clemson,44,10,Wake Forest
600,2007,11,Wisconsin,37,21,Michigan
601,2007,11,Northwestern,31,28,Indiana
602,2007,11,Temple,0,31,Penn State
603,2007,11,Purdue,31,48,Michigan State
604,2007,11,NC State,31,27,North Carolina
605,2007,11,Iowa,21,16,Minnesota
606,2007,11,Tennessee,34,13,Arkansas
607,2007,11,Iowa State,31,28,Colorado
608,2007,11,Mississippi State,17,12,Alabama
609,2007,11,Nebraska,73,31,Kansas State
610,2007,11,Missouri,40,26,Texas A&M
611,2007,11,Duke,24,41,Georgia Tech
612,2007,11,Vanderbilt,20,27,Kentucky
613,2007,11,Notre Dame,24,41,Air Force
614,2007,11,New Mexico,26,23,Colorado State
615,2007,11,SMU,42,43,Rice
616,2007,11,Utah State,0,52,Boise State
617,2007,11,Tulsa,56,7,Houston
618,2007,11,Georgia,45,20,Auburn
619,2007,11,Cincinnati,27,3,UConn
620,2007,11,Virginia Tech,40,21,Florida State
621,2007,11,Ohio State,21,28,Illinois
622,2007,11,Texas,59,43,Texas Tech
623,2007,11,UCLA,20,24,Arizona State
