,season,week,home_team,home_points,away_points,away_team
236,2012,4,North Carolina,27,6,East Carolina
237,2012,4,Nebraska,73,7,Idaho State
238,2012,4,South Carolina,31,10,Missouri
239,2012,4,Pittsburgh,55,10,Gardner-Webb
240,2012,4,Navy,41,3,VMI
241,2012,4,Michigan State,23,7,Eastern Michigan
242,2012,4,Northwestern,38,7,South Dakota
243,2012,4,Rice,51,54,Marshall
244,2012,4,Washington State,34,35,Colorado
245,2012,4,Ball State,31,27,South Florida
246,2012,4,Idaho,37,40,Wyoming
247,2012,4,Alabama,40,7,Florida Atlantic
248,2012,4,NC State,52,14,The Citadel
249,2012,4,Duke,38,14,Memphis
250,2012,4,USC,27,9,California
251,2012,4,Colorado State,19,31,Utah State
252,2012,4,Auburn,10,12,LSU
253,2012,4,Western Kentucky,42,17,Southern Miss
254,2012,4,Texas A&M,70,14,South Carolina State
255,2012,4,Arkansas,26,35,Rutgers
256,2012,4,Mississippi State,30,10,South Alabama
257,2012,4,Florida International,21,28,Louisville
258,2012,4,North Texas,7,14,Troy
259,2012,4,Toledo,38,28,Coastal Carolina
260,2012,4,Arkansas State,56,0,Alcorn State
261,2012,4,Texas State,41,37,Stephen F. Austin
262,2012,4,Tennessee,47,26,Akron
263,2012,4,Notre Dame,13,6,Michigan
264,2012,4,Georgia,48,3,Vanderbilt
265,2012,4,Oklahoma,19,24,Kansas State
266,2012,4,Minnesota,17,10,Syracuse
267,2012,4,Florida State,49,37,Clemson
268,2012,4,Tulsa,27,26,Fresno State
269,2012,4,New Mexico State,14,27,New Mexico
270,2012,4,San Diego State,34,38,San José State
271,2012,4,Illinois,24,52,Louisiana Tech
272,2012,4,UNLV,38,35,Air Force
273,2012,4,Arizona State,37,7,Utah
274,2012,4,Hawai'i,24,69,Nevada
275,2012,4,Oregon,49,0,Arizona
276,2012,5,Washington,17,13,Stanford
277,2012,5,BYU,47,0,Hawai'i
278,2012,5,Iowa,31,13,Minnesota
279,2012,5,Northwestern,44,29,Indiana
280,2012,5,Miami,44,37,NC State
281,2012,5,UCF,16,21,Missouri
282,2012,5,West Virginia,70,63,Baylor
283,2012,5,Georgia Tech,28,49,Middle Tennessee
284,2012,5,UConn,24,17,Buffalo
285,2012,5,Army,3,23,Stony Brook
286,2012,5,Kent State,45,43,Ball State
287,2012,5,Illinois,7,35,Penn State
288,2012,5,Texas A&M,58,10,Arkansas
289,2012,5,Wake Forest,27,34,Duke
290,2012,5,Air Force,42,21,Colorado State
291,2012,5,Texas State,21,34,Nevada
292,2012,5,Akron,49,56,Miami (OH)
293,2012,5,UAB,42,49,Tulsa
294,2012,5,Purdue,51,41,Marshall
295,2012,5,Bowling Green,48,8,Rhode Island
296,2012,5,Rice,14,35,Houston
297,2012,5,Boston College,31,45,Clemson
298,2012,5,Michigan State,16,17,Ohio State
299,2012,5,Tulane,10,63,UL Monroe
300,2012,5,Navy,0,12,San José State
301,2012,5,Virginia,38,44,Louisiana Tech
302,2012,5,Georgia,51,44,Tennessee
303,2012,5,South Alabama,10,31,Troy
304,2012,5,Cincinnati,27,24,Virginia Tech
305,2012,5,Massachusetts,34,37,Ohio
306,2012,5,North Carolina,66,0,Idaho
307,2012,5,Northern Illinois,55,24,Central Michigan
308,2012,5,California,17,27,Arizona State
309,2012,5,Florida Atlantic,14,20,North Texas
310,2012,5,Colorado,14,42,UCLA
311,2012,5,South Florida,17,30,Florida State
312,2012,5,New Mexico,29,32,Boise State
313,2012,5,Iowa State,13,24,Texas Tech
314,2012,5,Western Michigan,17,37,Toledo
315,2012,5,Louisiana,48,20,Florida International
316,2012,5,East Carolina,28,18,UTEP
317,2012,5,Arkansas State,13,26,Western Kentucky
318,2012,5,SMU,16,24,TCU
319,2012,5,Kentucky,17,38,South Carolina
320,2012,5,LSU,38,22,Towson
321,2012,5,Oklahoma State,36,41,Texas
322,2012,5,Utah State,35,13,UNLV
323,2012,5,Southern Miss,17,21,Louisville
324,2012,5,New Mexico State,14,35,UTSA
325,2012,5,Nebraska,30,27,Wisconsin
326,2012,5,Alabama,33,14,Ole Miss
327,2012,5,Fresno State,52,40,San Diego State
328,2012,5,Arizona,35,38,Oregon State
329,2012,5,Washington State,26,51,Oregon
330,2012,6,Florida International,20,34,Arkansas State
331,2012,6,UCF,40,20,East Carolina
332,2012,6,Utah,28,38,USC
333,2012,6,Syracuse,14,13,Pittsburgh
334,2012,6,BYU,6,3,Utah State
335,2012,6,Air Force,21,28,Navy
336,2012,6,Southern Miss,14,40,Boise State
337,2012,6,Kansas State,56,16,Kansas
338,2012,6,Army,34,31,Boston College
339,2012,6,Penn State,39,28,Northwestern
340,2012,6,Ohio,38,31,Buffalo
341,2012,6,Indiana,27,31,Michigan State
342,2012,6,Auburn,7,24,Arkansas
343,2012,6,Temple,37,28,South Florida
344,2012,6,Rutgers,19,3,UConn
345,2012,6,Kentucky,14,27,Mississippi State
346,2012,6,North Carolina,48,34,Virginia Tech
347,2012,6,Eastern Michigan,14,41,Kent State
348,2012,6,Akron,10,24,Bowling Green
349,2012,6,Western Michigan,52,14,Massachusetts
350,2012,6,Ball State,23,35,Northern Illinois
351,2012,6,UAB,52,3,SE Louisiana
352,2012,6,Toledo,50,35,Central Michigan
353,2012,6,Stanford,54,48,Arizona
354,2012,6,Duke,42,17,Virginia
355,2012,6,Marshall,38,45,Tulsa
356,2012,6,Texas Tech,20,41,Oklahoma
357,2012,6,Maryland,19,14,Wake Forest
358,2012,6,Wisconsin,31,14,Illinois
359,2012,6,TCU,23,37,Iowa State
360,2012,6,Middle Tennessee,17,31,UL Monroe
361,2012,6,Clemson,47,31,Georgia Tech
362,2012,6,Florida,14,6,LSU
363,2012,6,Purdue,13,44,Michigan
364,2012,6,Idaho,26,18,New Mexico State
365,2012,6,Louisiana,41,13,Tulane
366,2012,6,Oregon State,19,6,Washington State
367,2012,6,New Mexico,35,14,Texas State
368,2012,6,Houston,44,21,North Texas
369,2012,6,Colorado State,7,28,Fresno State
370,2012,6,Cincinnati,52,14,Miami (OH)
371,2012,6,Ole Miss,27,30,Texas A&M
372,2012,6,Louisiana Tech,58,31,UNLV
373,2012,6,Texas,45,48,West Virginia
374,2012,6,Missouri,15,19,Vanderbilt
375,2012,6,Memphis,14,10,Rice
376,2012,6,Nevada,35,28,Wyoming
377,2012,6,South Carolina,35,7,Georgia
378,2012,6,Notre Dame,41,3,Miami
379,2012,6,UTEP,0,17,SMU
380,2012,6,San Diego State,52,14,Hawai'i
381,2012,6,NC State,17,16,Florida State
382,2012,6,Ohio State,63,38,Nebraska
383,2012,6,California,43,17,UCLA
384,2012,6,Oregon,52,21,Washington
385,2012,7,Troy,26,31,Western Kentucky
386,2012,7,Tulsa,33,11,UTEP
387,2012,7,Colorado,17,51,Arizona State
388,2012,7,Central Michigan,13,31,Navy
389,2012,7,Pittsburgh,35,45,Louisville
390,2012,7,Iowa State,21,27,Kansas State
391,2012,7,Oklahoma,63,21,Texas
392,2012,7,Rutgers,23,15,Syracuse
393,2012,7,Michigan State,16,19,Iowa
394,2012,7,Army,17,31,Kent State
395,2012,7,Purdue,14,38,Wisconsin
396,2012,7,Minnesota,13,21,Northwestern
397,2012,7,Houston,39,17,UAB
398,2012,7,Ole Miss,41,20,Auburn
399,2012,7,Virginia Tech,41,20,Duke
400,2012,7,UConn,14,17,Temple
401,2012,7,Eastern Michigan,47,52,Toledo
402,2012,7,Tulane,27,26,SMU
403,2012,7,Ohio,34,28,Akron
404,2012,7,Miami,14,18,North Carolina
405,2012,7,UNLV,37,42,Nevada
406,2012,7,Virginia,20,27,Maryland
407,2012,7,Ball State,30,24,Western Michigan
408,2012,7,UCLA,21,14,Utah
409,2012,7,Rice,34,14,UTSA
410,2012,7,Missouri,10,42,Alabama
411,2012,7,BYU,24,42,Oregon State
412,2012,7,Northern Illinois,45,3,Buffalo
413,2012,7,Kansas,14,20,Oklahoma State
414,2012,7,Michigan,45,0,Illinois
415,2012,7,Boise State,20,10,Fresno State
416,2012,7,Texas Tech,49,14,West Virginia
417,2012,7,Bowling Green,37,12,Miami (OH)
418,2012,7,Notre Dame,20,13,Stanford
419,2012,7,San José State,27,49,Utah State
420,2012,7,East Carolina,41,7,Memphis
421,2012,7,Florida State,51,7,Boston College
422,2012,7,Florida International,30,34,Middle Tennessee
423,2012,7,Vanderbilt,17,31,Florida
424,2012,7,San Diego State,38,14,Colorado State
425,2012,7,Arkansas State,36,29,South Alabama
426,2012,7,Baylor,21,49,TCU
427,2012,7,Arkansas,49,7,Kentucky
428,2012,7,Washington,14,24,USC
429,2012,7,Texas State,38,7,Idaho
430,2012,7,Cincinnati,49,17,Fordham
431,2012,7,Wyoming,27,28,Air Force
432,2012,7,UCF,38,31,Southern Miss
433,2012,7,Indiana,49,52,Ohio State
434,2012,7,UL Monroe,35,14,Florida Atlantic
435,2012,7,LSU,23,21,South Carolina
436,2012,7,Louisiana Tech,57,59,Texas A&M
437,2012,7,Mississippi State,41,31,Tennessee
438,2012,7,Washington State,17,31,California
439,2012,7,Hawai'i,23,35,New Mexico
440,2012,8,North Texas,30,23,Louisiana
441,2012,8,SMU,72,42,Houston
442,2012,8,Arizona State,21,43,Oregon
443,2012,8,Syracuse,40,10,UConn
444,2012,8,Clemson,38,17,Virginia Tech
445,2012,8,Wisconsin,38,13,Minnesota
446,2012,8,Temple,10,35,Rutgers
447,2012,8,Texas A&M,19,24,LSU
448,2012,8,Akron,7,37,Northern Illinois
449,2012,8,Massachusetts,0,24,Bowling Green
450,2012,8,Oklahoma State,31,10,Iowa State
451,2012,8,Ohio State,29,22,Purdue
452,2012,8,Vanderbilt,17,13,Auburn
453,2012,8,Virginia,10,16,Wake Forest
454,2012,8,Eastern Michigan,48,38,Army
455,2012,8,Troy,38,37,Florida International
456,2012,8,UTSA,24,52,San José State
457,2012,8,California,3,21,Stanford
458,2012,8,Utah State,41,7,New Mexico State
459,2012,8,Georgia Tech,37,17,Boston College
460,2012,8,Tulsa,28,24,Rice
461,2012,8,Louisville,27,25,South Florida
462,2012,8,TCU,53,56,Texas Tech
463,2012,8,Maryland,18,20,NC State
464,2012,8,Florida,44,11,South Carolina
465,2012,8,Northwestern,28,29,Nebraska
466,2012,8,Navy,31,30,Indiana
467,2012,8,Boise State,32,7,UNLV
468,2012,8,Central Michigan,30,41,Ball State
469,2012,8,Kent State,41,24,Western Michigan
470,2012,8,South Alabama,37,34,Florida Atlantic
471,2012,8,Michigan,12,10,Michigan State
472,2012,8,Buffalo,6,20,Pittsburgh
473,2012,8,Notre Dame,17,14,BYU
474,2012,8,Western Kentucky,42,43,UL Monroe
475,2012,8,USC,50,6,Colorado
476,2012,8,Mississippi State,45,3,Middle Tennessee
477,2012,8,Tennessee,13,44,Alabama
478,2012,8,Oklahoma,52,7,Kansas
479,2012,8,Kentucky,24,29,Georgia
480,2012,8,Air Force,28,23,New Mexico
481,2012,8,Toledo,29,23,Cincinnati
482,2012,8,Southern Miss,24,59,Marshall
483,2012,8,UAB,35,42,East Carolina
484,2012,8,Duke,33,30,North Carolina
485,2012,8,Louisiana Tech,70,28,Idaho
486,2012,8,West Virginia,14,55,Kansas State
487,2012,8,Iowa,14,38,Penn State
488,2012,8,Texas,56,50,Baylor
489,2012,8,Memphis,17,35,UCF
490,2012,8,Miami,20,33,Florida State
491,2012,8,UTEP,24,20,Tulane
492,2012,8,Arizona,52,17,Washington
493,2012,8,Oregon State,21,7,Utah
494,2012,8,Fresno State,42,14,Wyoming
495,2012,8,Nevada,38,39,San Diego State
496,2012,9,Louisiana,27,50,Arkansas State
497,2012,9,Wake Forest,13,42,Clemson
498,2012,9,Louisville,34,31,Cincinnati
499,2012,9,Air Force,48,31,Nevada
500,2012,9,Missouri,33,10,Kentucky
501,2012,9,Army,22,30,Ball State
502,2012,9,Northwestern,28,17,Iowa
503,2012,9,Kansas,17,21,Texas
504,2012,9,South Carolina,38,35,Tennessee
505,2012,9,Pittsburgh,47,17,Temple
506,2012,9,Illinois,17,31,Indiana
507,2012,9,Western Michigan,34,48,Northern Illinois
508,2012,9,Arkansas,27,30,Ole Miss
509,2012,9,North Carolina,43,35,NC State
510,2012,9,Rice,44,17,Southern Miss
511,2012,9,Boston College,20,17,Maryland
512,2012,9,UTSA,17,48,Utah State
513,2012,9,Oregon,70,14,Colorado
514,2012,9,Arizona State,43,45,UCLA
515,2012,9,Georgia Tech,17,41,BYU
516,2012,9,SMU,44,13,Memphis
517,2012,9,Tulane,55,45,UAB
518,2012,9,Florida State,48,7,Duke
519,2012,9,Central Michigan,35,14,Akron
520,2012,9,Oklahoma State,36,14,TCU
521,2012,9,Buffalo,20,25,Toledo
522,2012,9,East Carolina,28,56,Navy
523,2012,9,Miami (OH),23,20,Ohio
524,2012,9,New Mexico,32,49,Fresno State
525,2012,9,Kansas State,55,24,Texas Tech
526,2012,9,Wisconsin,13,16,Michigan State
527,2012,9,Rutgers,23,35,Kent State
528,2012,9,Minnesota,44,28,Purdue
529,2012,9,Georgia,17,9,Florida
530,2012,9,Middle Tennessee,38,21,North Texas
531,2012,9,Wyoming,14,45,Boise State
532,2012,9,Bowling Green,24,3,Eastern Michigan
533,2012,9,Arizona,39,36,USC
534,2012,9,San José State,31,20,Texas State
535,2012,9,Houston,45,35,UTEP
536,2012,9,Florida Atlantic,34,27,Troy
537,2012,9,Penn State,23,35,Ohio State
538,2012,9,Florida International,6,14,Western Kentucky
539,2012,9,Stanford,24,17,Washington State
540,2012,9,South Florida,36,37,Syracuse
541,2012,9,UL Monroe,38,24,South Alabama
542,2012,9,Auburn,21,63,Texas A&M
543,2012,9,Iowa State,35,21,Baylor
544,2012,9,Vanderbilt,49,7,Massachusetts
545,2012,9,Colorado State,42,27,Hawai'i
546,2012,9,New Mexico State,14,28,Louisiana Tech
547,2012,9,Oklahoma,13,30,Notre Dame
548,2012,9,Marshall,17,54,UCF
549,2012,9,San Diego State,24,13,UNLV
550,2012,9,Nebraska,23,9,Michigan
551,2012,9,Alabama,38,7,Mississippi State
552,2012,9,Utah,49,27,California
553,2012,9,Washington,20,17,Oregon State
554,2012,10,Ohio,45,14,Eastern Michigan
555,2012,10,Miami,30,12,Virginia Tech
556,2012,10,Western Kentucky,29,34,Middle Tennessee
557,2012,10,California,13,21,Washington
558,2012,10,East Carolina,48,28,Houston
559,2012,10,Louisville,45,17,Temple
560,2012,10,Buffalo,27,24,Miami (OH)
561,2012,10,Mississippi State,13,38,Texas A&M
562,2012,10,Kentucky,0,40,Vanderbilt
563,2012,10,Iowa State,20,35,Oklahoma
564,2012,10,Florida,14,7,Missouri
565,2012,10,Minnesota,13,35,Michigan
566,2012,10,Army,41,21,Air Force
567,2012,10,Cincinnati,35,24,Syracuse
568,2012,10,Tennessee,55,48,Troy
569,2012,10,Arkansas,19,15,Tulsa
570,2012,10,NC State,6,33,Virginia
571,2012,10,Auburn,42,7,New Mexico State
572,2012,10,Maryland,13,33,Georgia Tech
573,2012,10,Central Michigan,31,42,Western Michigan
574,2012,10,Colorado,0,48,Stanford
575,2012,10,Kent State,35,24,Akron
576,2012,10,Marshall,38,28,Memphis
577,2012,10,Utah State,38,7,Texas State
578,2012,10,West Virginia,38,39,TCU
579,2012,10,Utah,49,6,Washington State
580,2012,10,Georgia,37,10,Ole Miss
581,2012,10,Wake Forest,28,14,Boston College
582,2012,10,Northern Illinois,63,0,Massachusetts
583,2012,10,Baylor,41,14,Kansas
584,2012,10,Indiana,24,21,Iowa
585,2012,10,Ohio State,52,22,Illinois
586,2012,10,South Alabama,20,28,Florida International
587,2012,10,Texas Tech,22,31,Texas
588,2012,10,Michigan State,24,28,Nebraska
589,2012,10,Navy,24,17,Florida Atlantic
590,2012,10,Tulane,47,49,Rice
591,2012,10,Purdue,9,34,Penn State
592,2012,10,Notre Dame,29,26,Pittsburgh
593,2012,10,Louisiana Tech,51,27,UTSA
594,2012,10,UNLV,35,7,New Mexico
595,2012,10,UL Monroe,24,40,Louisiana
596,2012,10,Wyoming,45,31,Colorado State
597,2012,10,Idaho,13,42,San José State
598,2012,10,North Texas,19,37,Arkansas State
599,2012,10,Duke,20,56,Clemson
600,2012,10,USC,51,62,Oregon
601,2012,10,Fresno State,45,10,Hawai'i
602,2012,10,South Florida,13,6,UConn
603,2012,10,UCF,42,17,SMU
604,2012,10,Southern Miss,19,27,UAB
605,2012,10,LSU,17,21,Alabama
606,2012,10,Kansas State,44,30,Oklahoma State
607,2012,10,Oregon State,36,26,Arizona State
608,2012,10,UCLA,66,10,Arizona
609,2012,10,Boise State,19,21,San Diego State
610,2012,11,Toledo,27,34,Ball State
611,2012,11,Ohio,14,26,Bowling Green
612,2012,11,Arkansas State,45,23,UL Monroe
613,2012,11,Virginia Tech,22,28,Florida State
614,2012,11,UConn,24,17,Pittsburgh
615,2012,11,Texas,33,7,Iowa State
616,2012,11,Iowa,24,27,Purdue
617,2012,11,Temple,10,34,Cincinnati
618,2012,11,Indiana,14,62,Wisconsin
619,2012,11,Michigan,38,31,Northwestern
620,2012,11,Virginia,41,40,Miami
621,2012,11,Texas Tech,41,34,Kansas
622,2012,11,South Carolina,38,20,Arkansas
623,2012,11,Syracuse,45,26,Louisville
