,season,week,home_team,home_points,away_points,away_team
113,2017,2,Massachusetts,7,17,Old Dominion
114,2017,2,Virginia Tech,27,0,Delaware
115,2017,2,Miami (OH),31,10,Austin Peay
116,2017,2,Arkansas,7,28,TCU
117,2017,2,Virginia,17,34,Indiana
118,2017,2,Rutgers,13,16,Eastern Michigan
119,2017,2,Navy,23,21,Tulane
120,2017,2,Temple,16,13,Villanova
121,2017,2,App State,54,7,Savannah St
122,2017,2,Northern Illinois,38,10,Eastern Illinois
123,2017,2,Kent State,38,31,Howard
124,2017,2,Michigan State,28,14,Western Michigan
125,2017,2,Colorado State,38,10,Abilene Christian
126,2017,2,Penn State,33,14,Pittsburgh
127,2017,2,Kansas,27,45,Central Michigan
128,2017,2,Tulsa,66,42,Louisiana
129,2017,2,Vanderbilt,42,0,Alabama A&M
130,2017,2,Georgia Southern,12,22,New Hampshire
131,2017,2,Wyoming,27,0,Gardner-Webb
132,2017,2,Tennessee,42,7,Indiana State
133,2017,2,Oregon,42,35,Nebraska
134,2017,2,California,33,20,Weber State
135,2017,2,UCLA,56,23,Hawai'i
136,2017,2,Bowling Green,27,35,South Dakota
137,2017,2,Troy,34,7,Alabama State
138,2017,2,NC State,37,20,Marshall
139,2017,2,Akron,52,3,Arkansas-Pine Bluff
140,2017,2,Southern Miss,45,0,Southern
141,2017,2,SMU,54,32,North Texas
142,2017,2,Nevada,24,37,Toledo
143,2017,2,Texas A&M,24,14,Nicholls
144,2017,2,Clemson,14,6,Auburn
145,2017,2,Missouri,13,31,South Carolina
146,2017,2,Idaho,16,44,UNLV
147,2017,2,Louisiana Tech,21,57,Mississippi State
148,2017,2,LSU,45,10,Chattanooga
149,2017,2,Ohio State,16,31,Oklahoma
150,2017,2,Notre Dame,19,20,Georgia
151,2017,2,New Mexico,28,30,New Mexico State
152,2017,2,Washington,63,7,Montana
153,2017,2,Illinois,20,7,Western Kentucky
154,2017,2,UTEP,14,31,Rice
155,2017,2,Baylor,10,17,UTSA
156,2017,2,USC,42,24,Stanford
157,2017,2,Oregon State,14,48,Minnesota
158,2017,2,BYU,13,19,Utah
159,2017,2,Arizona,16,19,Houston
160,2017,2,Washington State,47,44,Boise State
161,2017,2,Arizona State,20,30,San Diego State
162,2017,3,Boise State,28,14,New Mexico
163,2017,3,South Florida,47,23,Illinois
164,2017,3,Temple,29,21,Massachusetts
165,2017,3,UTEP,16,63,Arizona
166,2017,3,Akron,14,41,Iowa State
167,2017,3,Nebraska,17,21,Northern Illinois
168,2017,3,Memphis,48,45,UCLA
169,2017,3,West Virginia,59,16,Delaware State
170,2017,3,Texas A&M,45,21,Louisiana
171,2017,3,Ohio,42,30,Kansas
172,2017,3,Virginia,38,18,UConn
173,2017,3,Michigan,29,13,Air Force
174,2017,3,Pittsburgh,21,59,Oklahoma State
175,2017,3,NC State,49,16,Furman
176,2017,3,Duke,34,20,Baylor
177,2017,3,UAB,30,23,Coastal Carolina
178,2017,3,Colorado,41,21,Northern Colorado
179,2017,3,Wake Forest,46,10,Utah State
180,2017,3,Ball State,28,13,Tennessee Tech
181,2017,3,TCU,56,36,SMU
182,2017,3,Old Dominion,23,53,North Carolina
183,2017,3,East Carolina,17,64,Virginia Tech
184,2017,3,Boston College,20,49,Notre Dame
185,2017,3,Iowa,31,14,North Texas
186,2017,3,Rutgers,65,0,Morgan State
187,2017,3,Syracuse,41,17,Central Michigan
188,2017,3,Minnesota,34,3,Middle Tennessee
189,2017,3,Florida,26,20,Tennessee
190,2017,3,BYU,6,40,Wisconsin
191,2017,3,Auburn,24,10,Mercer
192,2017,3,Missouri,3,35,Purdue
193,2017,3,Ohio State,38,7,Army
194,2017,3,Washington State,52,23,Oregon State
195,2017,3,Buffalo,33,10,Colgate
196,2017,3,Oklahoma,56,14,Tulane
197,2017,3,Charlotte,31,35,North Carolina A&T
198,2017,3,Marshall,21,0,Kent State
199,2017,3,Florida Atlantic,45,0,Bethune-Cookman
200,2017,3,Wyoming,13,49,Oregon
201,2017,3,Nevada,28,30,Idaho State
202,2017,3,South Alabama,45,0,Alabama A&M
203,2017,3,Alabama,41,23,Colorado State
204,2017,3,Texas State,13,20,App State
205,2017,3,Toledo,54,51,Tulsa
206,2017,3,Mississippi State,37,7,LSU
207,2017,3,Western Kentucky,22,23,Louisiana Tech
208,2017,3,Western Michigan,37,28,Idaho
209,2017,3,Arkansas State,48,3,Arkansas-Pine Bluff
210,2017,3,UTSA,51,17,Southern
211,2017,3,UL Monroe,17,28,Southern Miss
212,2017,3,Georgia,42,14,Samford
213,2017,3,South Carolina,13,23,Kentucky
214,2017,3,Vanderbilt,14,7,Kansas State
215,2017,3,Penn State,56,0,Georgia State
216,2017,3,Northwestern,49,7,Bowling Green
217,2017,3,Louisville,21,47,Clemson
218,2017,3,Miami (OH),17,21,Cincinnati
219,2017,3,Houston,38,3,Rice
220,2017,3,Texas Tech,52,45,Arizona State
221,2017,3,New Mexico State,24,27,Troy
222,2017,3,USC,27,24,Texas
223,2017,3,Washington,48,16,Fresno State
224,2017,3,Utah,54,16,San José State
225,2017,3,San Diego State,20,17,Stanford
226,2017,3,California,27,16,Ole Miss
227,2017,4,South Florida,43,7,Temple
228,2017,4,Boise State,23,42,Virginia
229,2017,4,Arizona,24,30,Utah
230,2017,4,Arkansas,43,50,Texas A&M
231,2017,4,Houston,24,27,Texas Tech
232,2017,4,Tulane,21,17,Army
233,2017,4,Louisville,42,3,Kent State
234,2017,4,Kansas,34,56,West Virginia
235,2017,4,Tennessee,17,13,Massachusetts
236,2017,4,Ohio State,54,21,UNLV
237,2017,4,Florida State,21,27,NC State
238,2017,4,Georgia Tech,35,17,Pittsburgh
239,2017,4,Tulsa,13,16,New Mexico
240,2017,4,South Alabama,23,29,Idaho
241,2017,4,Virginia Tech,38,0,Old Dominion
242,2017,4,Eastern Michigan,20,27,Ohio
243,2017,4,Maryland,10,38,UCF
244,2017,4,California,20,30,USC
245,2017,4,Vanderbilt,0,59,Alabama
246,2017,4,Miami,52,30,Toledo
247,2017,4,Oklahoma State,31,44,TCU
248,2017,4,App State,19,20,Wake Forest
249,2017,4,Central Michigan,14,31,Miami (OH)
250,2017,4,South Carolina,17,16,Louisiana Tech
251,2017,4,Indiana,52,17,Georgia Southern
252,2017,4,Nebraska,27,17,Rutgers
253,2017,4,North Carolina,17,27,Duke
254,2017,4,Navy,42,32,Cincinnati
255,2017,4,Clemson,34,7,Boston College
256,2017,4,Purdue,10,28,Michigan
257,2017,4,Louisiana,50,56,UL Monroe
258,2017,4,Troy,22,17,Akron
259,2017,4,Charlotte,0,28,Georgia State
260,2017,4,Washington State,45,7,Nevada
261,2017,4,Baylor,41,49,Oklahoma
262,2017,4,North Texas,46,43,UAB
263,2017,4,Coastal Carolina,10,52,Western Illinois
264,2017,4,LSU,35,26,Syracuse
265,2017,4,Buffalo,34,31,Florida Atlantic
266,2017,4,Western Michigan,49,14,Wagner
267,2017,4,Middle Tennessee,24,13,Bowling Green
268,2017,4,Georgia,31,3,Mississippi State
269,2017,4,Western Kentucky,33,21,Ball State
270,2017,4,SMU,44,21,Arkansas State
271,2017,4,Air Force,24,28,San Diego State
272,2017,4,Kentucky,27,28,Florida
273,2017,4,Missouri,14,51,Auburn
274,2017,4,San José State,10,61,Utah State
275,2017,4,Rice,7,13,Florida International
276,2017,4,Iowa,19,21,Penn State
277,2017,4,Texas State,14,44,UTSA
278,2017,4,Michigan State,18,38,Notre Dame
279,2017,4,Memphis,44,31,Southern Illinois
280,2017,4,New Mexico State,41,14,UTEP
281,2017,4,Colorado,10,37,Washington
282,2017,4,Arizona State,37,35,Oregon
283,2017,4,Wyoming,28,21,Hawai'i
284,2017,4,Stanford,58,34,UCLA
285,2017,4,UConn,38,41,East Carolina
286,2017,5,Iowa State,7,17,Texas
287,2017,5,Duke,6,31,Miami
288,2017,5,Illinois,6,28,Nebraska
289,2017,5,Utah State,40,24,BYU
290,2017,5,Washington State,30,27,USC
291,2017,5,Minnesota,24,31,Maryland
292,2017,5,Georgia Tech,33,7,North Carolina
293,2017,5,Temple,13,20,Houston
294,2017,5,Florida,38,24,Vanderbilt
295,2017,5,Wisconsin,33,24,Northwestern
296,2017,5,Pittsburgh,42,10,Rice
297,2017,5,East Carolina,31,61,South Florida
298,2017,5,Arkansas,42,24,New Mexico State
299,2017,5,NC State,33,25,Syracuse
300,2017,5,Boston College,28,8,Central Michigan
301,2017,5,Tennessee,0,41,Georgia
302,2017,5,Tulsa,21,31,Navy
303,2017,5,Kansas State,33,20,Baylor
304,2017,5,Army,35,21,UTEP
305,2017,5,Penn State,45,14,Indiana
306,2017,5,Kent State,13,27,Buffalo
307,2017,5,Wake Forest,19,26,Florida State
308,2017,5,Massachusetts,50,58,Ohio
309,2017,5,Louisville,55,10,Murray State
310,2017,5,SMU,49,28,UConn
311,2017,5,Stanford,34,24,Arizona State
312,2017,5,Wyoming,45,10,Texas State
313,2017,5,Michigan State,17,10,Iowa
314,2017,5,Kentucky,24,20,Eastern Michigan
315,2017,5,Notre Dame,52,17,Miami (OH)
316,2017,5,Bowling Green,23,34,Akron
317,2017,5,Auburn,49,10,Mississippi State
318,2017,5,Western Michigan,55,3,Ball State
319,2017,5,Louisiana Tech,34,16,South Alabama
320,2017,5,LSU,21,24,Troy
321,2017,5,Florida Atlantic,38,20,Middle Tennessee
322,2017,5,UL Monroe,51,43,Coastal Carolina
323,2017,5,UCF,40,13,Memphis
324,2017,5,Southern Miss,28,43,North Texas
325,2017,5,Florida International,30,29,Charlotte
326,2017,5,New Mexico,56,38,Air Force
327,2017,5,Cincinnati,21,38,Marshall
328,2017,5,Texas A&M,24,17,South Carolina
329,2017,5,Rutgers,0,56,Ohio State
330,2017,5,Virginia Tech,17,31,Clemson
331,2017,5,Oregon State,7,42,Washington
332,2017,5,Texas Tech,34,41,Oklahoma State
333,2017,5,Alabama,66,3,Ole Miss
334,2017,5,Fresno State,41,21,Nevada
335,2017,5,Oregon,45,24,California
336,2017,5,San Diego State,34,28,Northern Illinois
337,2017,5,UNLV,41,13,San José State
338,2017,5,UCLA,27,23,Colorado
339,2017,5,Hawai'i,21,51,Colorado State
340,2017,6,Georgia Southern,25,43,Arkansas State
341,2017,6,NC State,39,25,Louisville
342,2017,6,UConn,31,70,Memphis
343,2017,6,BYU,7,24,Boise State
344,2017,6,Tulane,62,28,Tulsa
345,2017,6,Vanderbilt,14,45,Georgia
346,2017,6,Toledo,20,15,Eastern Michigan
347,2017,6,Northwestern,7,31,Penn State
348,2017,6,Kansas,19,65,Texas Tech
349,2017,6,Oklahoma,31,38,Iowa State
350,2017,6,Clemson,28,14,Wake Forest
351,2017,6,Iowa,45,16,Illinois
352,2017,6,East Carolina,10,34,Temple
353,2017,6,Auburn,44,23,Ole Miss
354,2017,6,Virginia,28,21,Duke
355,2017,6,Syracuse,27,24,Pittsburgh
356,2017,6,Ohio,23,26,Central Michigan
357,2017,6,Miami (OH),29,37,Bowling Green
358,2017,6,Texas State,27,45,UL Monroe
359,2017,6,Middle Tennessee,37,17,Florida International
360,2017,6,Buffalo,68,71,Western Michigan
361,2017,6,Florida,16,17,LSU
362,2017,6,Akron,31,3,Ball State
363,2017,6,Navy,48,45,Air Force
364,2017,6,Indiana,27,0,Charleston Southern
365,2017,6,North Carolina,10,33,Notre Dame
366,2017,6,Northern Illinois,24,3,Kent State
367,2017,6,Florida State,20,24,Miami
368,2017,6,App State,45,31,New Mexico State
369,2017,6,TCU,31,24,West Virginia
370,2017,6,Purdue,31,17,Minnesota
371,2017,6,South Carolina,48,22,Arkansas
372,2017,6,Ohio State,62,14,Maryland
373,2017,6,UAB,23,22,Louisiana Tech
374,2017,6,USC,38,10,Oregon State
375,2017,6,Utah State,14,27,Colorado State
376,2017,6,Idaho,16,21,Louisiana
377,2017,6,Old Dominion,28,58,Florida Atlantic
378,2017,6,Charlotte,3,14,Marshall
379,2017,6,Coastal Carolina,21,27,Georgia State
380,2017,6,Rice,12,49,Army
381,2017,6,Texas,40,34,Kansas State
382,2017,6,Houston,35,22,SMU
383,2017,6,UTSA,29,31,Southern Miss
384,2017,6,Boston College,10,23,Virginia Tech
385,2017,6,Texas A&M,19,27,Alabama
386,2017,6,Michigan,10,14,Michigan State
387,2017,6,Kentucky,40,34,Missouri
388,2017,6,San José State,10,27,Fresno State
389,2017,6,Nebraska,17,38,Wisconsin
390,2017,6,Colorado,42,45,Arizona
391,2017,6,UTEP,14,15,Western Kentucky
392,2017,6,Cincinnati,23,51,UCF
393,2017,6,Oregon,10,33,Washington State
394,2017,6,Utah,20,23,Stanford
395,2017,6,Nevada,35,21,Hawai'i
396,2017,6,Washington,38,7,California
397,2017,6,UNLV,10,41,San Diego State
398,2017,7,Troy,8,19,South Alabama
399,2017,7,Louisiana,24,7,Texas State
400,2017,7,Syracuse,27,24,Clemson
401,2017,7,California,37,3,Washington State
402,2017,7,Mississippi State,35,10,BYU
403,2017,7,Tennessee,9,15,South Carolina
404,2017,7,Indiana,20,27,Michigan
405,2017,7,Duke,10,17,Florida State
406,2017,7,Illinois,24,35,Rutgers
407,2017,7,Pittsburgh,17,35,NC State
408,2017,7,Temple,24,28,UConn
409,2017,7,Army,28,27,Eastern Michigan
410,2017,7,West Virginia,46,35,Texas Tech
411,2017,7,Iowa State,45,0,Kansas
412,2017,7,Louisville,42,45,Boston College
413,2017,7,Air Force,34,30,UNLV
414,2017,7,Marshall,35,3,Old Dominion
415,2017,7,Kansas State,6,26,TCU
416,2017,7,Miami,25,24,Georgia Tech
417,2017,7,Wisconsin,17,9,Purdue
418,2017,7,LSU,27,23,Auburn
419,2017,7,Kent State,17,14,Miami (OH)
420,2017,7,North Carolina,14,20,Virginia
421,2017,7,Maryland,21,37,Northwestern
422,2017,7,Ole Miss,57,35,Vanderbilt
423,2017,7,Oklahoma State,59,16,Baylor
424,2017,7,Texas,24,29,Oklahoma
425,2017,7,Central Michigan,10,30,Toledo
426,2017,7,Bowling Green,30,48,Ohio
427,2017,7,Buffalo,13,14,Northern Illinois
428,2017,7,Memphis,30,27,Navy
429,2017,7,Tulsa,45,17,Houston
430,2017,7,Oregon State,33,36,Colorado
431,2017,7,Western Kentucky,45,14,Charlotte
432,2017,7,Utah State,23,28,Wyoming
433,2017,7,UL Monroe,37,47,Georgia State
434,2017,7,Idaho,20,23,App State
435,2017,7,Georgia Southern,27,35,New Mexico State
436,2017,7,UAB,25,23,Middle Tennessee
437,2017,7,Florida International,23,10,Tulane
438,2017,7,Southern Miss,24,0,UTEP
439,2017,7,UCF,63,21,East Carolina
440,2017,7,North Texas,29,26,UTSA
441,2017,7,Arkansas State,51,17,Coastal Carolina
442,2017,7,Florida,17,19,Texas A&M
443,2017,7,Alabama,41,9,Arkansas
444,2017,7,Nebraska,14,56,Ohio State
445,2017,7,Georgia,53,28,Missouri
446,2017,7,South Florida,33,3,Cincinnati
447,2017,7,USC,28,27,Utah
448,2017,7,Minnesota,27,30,Michigan State
449,2017,7,Arizona,47,30,UCLA
450,2017,7,Fresno State,38,0,New Mexico
451,2017,7,Colorado State,44,42,Nevada
452,2017,7,San Diego State,14,31,Boise State
453,2017,7,Arizona State,13,7,Washington
454,2017,7,Stanford,49,7,Oregon
455,2017,7,Hawai'i,37,26,San José State
456,2017,7,Western Michigan,13,14,Akron
457,2017,8,Arkansas State,47,3,Louisiana
458,2017,8,Houston,38,42,Memphis
459,2017,8,Old Dominion,31,35,Western Kentucky
460,2017,8,Middle Tennessee,10,38,Marshall
461,2017,8,Nevada,42,45,Air Force
462,2017,8,New Mexico,24,27,Colorado State
463,2017,8,Texas,10,13,Oklahoma State
464,2017,8,Missouri,68,21,Idaho
465,2017,8,Northwestern,17,10,Iowa
466,2017,8,Rutgers,14,12,Purdue
467,2017,8,Toledo,48,21,Akron
468,2017,8,Army,31,28,Temple
469,2017,8,Florida State,28,31,Louisville
470,2017,8,UConn,20,14,Tulsa
471,2017,8,Texas Tech,13,31,Iowa State
472,2017,8,Wisconsin,38,13,Maryland
473,2017,8,Duke,17,24,Pittsburgh
474,2017,8,Virginia,10,41,Boston College
475,2017,8,Georgia State,10,34,Troy
476,2017,8,Eastern Michigan,17,20,Western Michigan
477,2017,8,Bowling Green,17,48,Northern Illinois
478,2017,8,Ohio,48,3,Kent State
479,2017,8,Miami (OH),24,14,Buffalo
480,2017,8,Ball State,9,56,Central Michigan
481,2017,8,Virginia Tech,59,7,North Carolina
482,2017,8,Navy,21,31,UCF
483,2017,8,App State,37,29,Coastal Carolina
484,2017,8,Minnesota,24,17,Illinois
485,2017,8,Utah,10,30,Arizona State
486,2017,8,Massachusetts,55,20,Georgia Southern
487,2017,8,Alabama,45,7,Tennessee
488,2017,8,Miami,27,19,Syracuse
489,2017,8,Michigan State,17,9,Indiana
490,2017,8,UCLA,31,14,Oregon
491,2017,8,Mississippi State,45,7,Kentucky
492,2017,8,Cincinnati,28,31,SMU
493,2017,8,Kansas State,35,42,Oklahoma
494,2017,8,South Alabama,33,23,UL Monroe
495,2017,8,Florida Atlantic,69,31,North Texas
496,2017,8,UNLV,28,52,Utah State
497,2017,8,Charlotte,25,24,UAB
498,2017,8,Louisiana Tech,27,34,Southern Miss
499,2017,8,East Carolina,33,17,BYU
500,2017,8,Tulane,28,34,South Florida
501,2017,8,UTSA,20,7,Rice
502,2017,8,Ole Miss,24,40,LSU
503,2017,8,Arkansas,20,52,Auburn
504,2017,8,Penn State,42,13,Michigan
505,2017,8,Notre Dame,49,14,USC
506,2017,8,Georgia Tech,38,24,Wake Forest
507,2017,8,Baylor,36,38,West Virginia
508,2017,8,California,44,45,Arizona
509,2017,8,TCU,43,0,Kansas
510,2017,8,Boise State,24,14,Wyoming
511,2017,8,San Diego State,3,27,Fresno State
512,2017,8,Washington State,28,0,Colorado
513,2017,9,Ball State,17,58,Toledo
514,2017,9,Northern Illinois,30,27,Eastern Michigan
515,2017,9,Georgia State,21,13,South Alabama
516,2017,9,Oregon State,14,15,Stanford
517,2017,9,Boston College,35,3,Florida State
518,2017,9,Memphis,56,26,Tulane
519,2017,9,SMU,38,34,Tulsa
520,2017,9,Akron,21,20,Buffalo
521,2017,9,Baylor,7,38,Texas
522,2017,9,Ole Miss,37,38,Arkansas
523,2017,9,North Carolina,19,24,Miami
524,2017,9,Illinois,10,24,Wisconsin
525,2017,9,West Virginia,39,50,Oklahoma State
526,2017,9,Michigan,35,14,Rutgers
527,2017,9,Wake Forest,42,32,Louisville
528,2017,9,Pittsburgh,31,14,Virginia
529,2017,9,Colorado,44,28,California
530,2017,9,Marshall,30,41,Florida International
531,2017,9,BYU,41,20,San José State
532,2017,9,Colorado State,28,45,Air Force
533,2017,9,Kansas,20,30,Kansas State
534,2017,9,Ohio State,39,38,Penn State
535,2017,9,Troy,38,16,Georgia Southern
536,2017,9,Massachusetts,30,27,App State
537,2017,9,Notre Dame,35,14,NC State
538,2017,9,Washington,44,23,UCLA
539,2017,9,Northwestern,39,31,Michigan State
540,2017,9,Iowa State,14,7,TCU
541,2017,9,Maryland,42,39,Indiana
542,2017,9,Florida,7,42,Georgia
543,2017,9,Rice,28,42,Louisiana Tech
544,2017,9,South Florida,24,28,Houston
545,2017,9,South Carolina,34,27,Vanderbilt
546,2017,9,Western Kentucky,28,42,Florida Atlantic
547,2017,9,UCF,73,33,Austin Peay
548,2017,9,Idaho,31,23,UL Monroe
549,2017,9,Oregon,41,20,Utah
550,2017,9,Coastal Carolina,7,27,Texas State
551,2017,9,North Texas,45,38,Old Dominion
552,2017,9,UConn,12,52,Missouri
553,2017,9,Iowa,17,10,Minnesota
554,2017,9,Southern Miss,12,30,UAB
555,2017,9,Texas A&M,14,35,Mississippi State
556,2017,9,Virginia Tech,24,3,Duke
557,2017,9,Purdue,24,25,Nebraska
558,2017,9,Kentucky,29,26,Tennessee
559,2017,9,Wyoming,42,3,New Mexico
560,2017,9,Oklahoma,49,27,Texas Tech
561,2017,9,UTEP,14,31,UTSA
562,2017,9,Clemson,24,10,Georgia Tech
563,2017,9,New Mexico State,21,37,Arkansas State
564,2017,9,Arizona,58,37,Washington State
565,2017,9,Fresno State,16,26,UNLV
566,2017,9,Utah State,14,41,Boise State
567,2017,9,Arizona State,17,48,USC
568,2017,9,Hawai'i,7,28,San Diego State
569,2017,10,Kent State,16,44,Bowling Green
570,2017,10,Ohio,45,28,Miami (OH)
571,2017,10,Western Michigan,28,35,Central Michigan
572,2017,10,Toledo,27,17,Northern Illinois
573,2017,10,Eastern Michigan,56,14,Ball State
574,2017,10,Temple,34,26,Navy
575,2017,10,Troy,24,21,Idaho
576,2017,10,Florida Atlantic,30,25,Marshall
577,2017,10,Tulsa,14,41,Memphis
578,2017,10,Utah,48,17,UCLA
579,2017,10,Purdue,29,10,Illinois
580,2017,10,Indiana,17,45,Wisconsin
581,2017,10,Kansas,9,38,Baylor
582,2017,10,Texas Tech,35,42,Kansas State
583,2017,10,Michigan State,27,24,Penn State
584,2017,10,Houston,52,27,East Carolina
585,2017,10,Mississippi State,34,23,Massachusetts
586,2017,10,Vanderbilt,31,17,Western Kentucky
587,2017,10,Texas A&M,27,42,Auburn
588,2017,10,Missouri,45,16,Florida
589,2017,10,Florida State,27,24,Syracuse
590,2017,10,Georgia Southern,17,21,Georgia State
591,2017,10,Texas State,35,45,New Mexico State
592,2017,10,UL Monroe,52,45,App State
593,2017,10,UAB,52,21,Rice
594,2017,10,Virginia,40,36,Georgia Tech
595,2017,10,Louisiana Tech,23,24,North Texas
596,2017,10,Georgia,24,10,South Carolina
597,2017,10,West Virginia,20,16,Iowa State
598,2017,10,Old Dominion,6,0,Charlotte
599,2017,10,Iowa,55,24,Ohio State
600,2017,10,UConn,20,37,South Florida
601,2017,10,NC State,31,38,Clemson
602,2017,10,Notre Dame,48,37,Wake Forest
603,2017,10,Rutgers,31,24,Maryland
604,2017,10,Nebraska,24,31,Northwestern
605,2017,10,Air Force,0,21,Army
606,2017,10,Washington State,24,21,Stanford
607,2017,10,Tulane,16,17,Cincinnati
608,2017,10,Arkansas,39,38,Coastal Carolina
609,2017,10,Kentucky,34,37,Ole Miss
610,2017,10,Oklahoma State,52,62,Oklahoma
611,2017,10,South Alabama,14,19,Louisiana
612,2017,10,California,37,23,Oregon State
613,2017,10,New Mexico,10,24,Utah State
614,2017,10,UNLV,31,23,Hawai'i
615,2017,10,Boise State,41,14,Nevada
616,2017,10,Florida International,14,7,UTSA
617,2017,10,Wyoming,16,13,Colorado State
618,2017,10,TCU,24,7,Texas
619,2017,10,SMU,24,31,UCF
620,2017,10,Tennessee,24,10,Southern Miss
