,season,week,home_team,home_points,away_points,away_team
0,2024,1,Georgia Tech,24.0,21.0,Florida State
1,2024,1,New Mexico,31.0,35.0,Montana State
2,2024,1,Nevada,24.0,29.0,SMU
3,2024,1,Hawai'i,35.0,14.0,Delaware State
4,2024,1,Rutgers,44.0,7.0,Howard
5,2024,1,NC State,38.0,21.0,Western Carolina
6,2024,1,UCF,57.0,3.0,New Hampshire
7,2024,1,UL Monroe,30.0,14.0,Jackson State
8,2024,1,Wake Forest,45.0,13.0,North Carolina A&T
9,2024,1,Buffalo,30.0,13.0,Lafayette
10,2024,1,Central Michigan,66.0,10.0,Central Connecticut
11,2024,1,Bowling Green,41.0,17.0,Fordham
12,2024,1,Toledo,49.0,10.0,Duquesne
13,2024,1,Arkansas,70.0,0.0,Arkansas-Pine Bluff
14,2024,1,Colorado,31.0,26.0,North Dakota State
15,2024,1,Kansas,48.0,3.0,Lindenwood
16,2024,1,Missouri,51.0,0.0,Murray State
17,2024,1,Minnesota,17.0,19.0,North Carolina
18,2024,1,UAB,41.0,3.0,Alcorn State
19,2024,1,Tulane,52.0,0.0,SE Louisiana
20,2024,1,Tulsa,62.0,28.0,Northwestern State
21,2024,1,Jacksonville State,27.0,55.0,Coastal Carolina
22,2024,1,Illinois,45.0,0.0,Eastern Illinois
23,2024,1,Utah,49.0,0.0,Southern Utah
24,2024,1,San José State,42.0,24.0,Sacramento State
25,2024,1,Army,42.0,7.0,Lehigh
26,2024,1,Michigan State,16.0,10.0,Florida Atlantic
27,2024,1,Oklahoma,51.0,3.0,Temple
28,2024,1,Duke,26.0,3.0,Elon
29,2024,1,Wisconsin,28.0,14.0,Western Michigan
30,2024,1,Stanford,27.0,34.0,TCU
31,2024,1,Utah State,36.0,14.0,Robert Morris
32,2024,1,Vanderbilt,34.0,27.0,Virginia Tech
33,2024,1,Navy,49.0,21.0,Bucknell
34,2024,1,Pittsburgh,55.0,24.0,Kent State
35,2024,1,Georgia,34.0,3.0,Clemson
36,2024,1,West Virginia,12.0,34.0,Penn State
37,2024,1,Iowa,40.0,0.0,Illinois State
38,2024,1,Purdue,49.0,0.0,Indiana State
39,2024,1,Louisville,62.0,0.0,Austin Peay
40,2024,1,Maryland,50.0,7.0,UConn
41,2024,1,Tennessee,69.0,3.0,Chattanooga
42,2024,1,Oklahoma State,44.0,20.0,South Dakota State
43,2024,1,Cincinnati,38.0,20.0,Towson
44,2024,1,Washington State,70.0,30.0,Portland State
45,2024,1,Ohio State,52.0,6.0,Akron
46,2024,1,Florida,17.0,41.0,Miami
47,2024,1,App State,38.0,10.0,East Tennessee State
48,2024,1,Iowa State,21.0,3.0,North Dakota
49,2024,1,Indiana,31.0,7.0,Florida International
50,2024,1,Nebraska,40.0,7.0,UTEP
51,2024,1,Massachusetts,14.0,28.0,Eastern Michigan
52,2024,1,UTSA,28.0,16.0,Kennesaw State
53,2024,1,Air Force,21.0,6.0,Merrimack
54,2024,1,Syracuse,38.0,22.0,Ohio
55,2024,1,Northern Illinois,54.0,15.0,Western Illinois
56,2024,1,Northwestern,13.0,6.0,Miami (OH)
57,2024,1,Texas,52.0,0.0,Colorado State
58,2024,1,Georgia Southern,45.0,56.0,Boise State
59,2024,1,South Carolina,23.0,19.0,Old Dominion
60,2024,1,California,31.0,13.0,UC Davis
61,2024,1,Marshall,45.0,3.0,Stony Brook
62,2024,1,South Alabama,38.0,52.0,North Texas
63,2024,1,Mississippi State,56.0,7.0,Eastern Kentucky
64,2024,1,East Carolina,42.0,3.0,Norfolk State
65,2024,1,Virginia,34.0,13.0,Richmond
66,2024,1,Liberty,41.0,24.0,Campbell
67,2024,1,Oregon State,38.0,15.0,Idaho State
68,2024,1,Memphis,40.0,0.0,North Alabama
69,2024,1,Ole Miss,76.0,0.0,Furman
70,2024,1,Houston,7.0,27.0,UNLV
71,2024,1,Middle Tennessee,32.0,25.0,Tennessee Tech
72,2024,1,Arkansas State,34.0,31.0,Central Arkansas
73,2024,1,South Florida,48.0,3.0,Bethune-Cookman
74,2024,1,Baylor,45.0,3.0,Tarleton State
75,2024,1,Kansas State,41.0,6.0,UT Martin
76,2024,1,Alabama,63.0,0.0,Western Kentucky
77,2024,1,Rice,14.0,34.0,Sam Houston
78,2024,1,Troy,26.0,28.0,Nevada
79,2024,1,Texas A&M,13.0,23.0,Notre Dame
80,2024,1,Auburn,73.0,3.0,Alabama A&M
81,2024,1,Oregon,24.0,14.0,Idaho
82,2024,1,Hawai'i,13.0,16.0,UCLA
83,2024,1,Michigan,30.0,10.0,Fresno State
84,2024,1,Texas Tech,52.0,51.0,Abilene Christian
85,2024,1,Kentucky,31.0,0.0,Southern Miss
86,2024,1,Charlotte,7.0,30.0,James Madison
87,2024,1,San Diego State,45.0,14.0,East Texas A&M
88,2024,1,Texas State,34.0,27.0,Lamar
89,2024,1,SMU,59.0,7.0,Houston Christian
90,2024,1,Georgia Tech,35.0,12.0,Georgia State
91,2024,1,BYU,41.0,13.0,Southern Illinois
92,2024,1,Louisiana,40.0,10.0,Grambling
93,2024,1,Louisiana Tech,25.0,17.0,Nicholls
94,2024,1,New Mexico State,23.0,16.0,Southeast Missouri State
95,2024,1,Arizona State,48.0,7.0,Wyoming
96,2024,1,Arizona,61.0,39.0,New Mexico
97,2024,1,Washington,35.0,3.0,Weber State
98,2024,1,LSU,20.0,27.0,USC
99,2024,1,Florida State,13.0,28.0,Boston College
100,2024,2,Indiana,77.0,3.0,Western Illinois
101,2024,2,SMU,15.0,18.0,BYU
102,2024,2,Northwestern,20.0,26.0,Duke
103,2024,2,Florida Atlantic,7.0,24.0,Army
104,2024,2,Penn State,34.0,27.0,Bowling Green
105,2024,2,Cincinnati,27.0,28.0,Pittsburgh
106,2024,2,Minnesota,48.0,0.0,Rhode Island
107,2024,2,Tulane,27.0,34.0,Kansas State
108,2024,2,Syracuse,31.0,28.0,Georgia Tech
109,2024,2,Memphis,38.0,17.0,Troy
110,2024,2,Michigan,12.0,31.0,Texas
111,2024,2,UConn,63.0,17.0,Merrimack
112,2024,2,Oklahoma State,39.0,31.0,Arkansas
113,2024,2,Rutgers,49.0,17.0,Akron
114,2024,2,Texas A&M,52.0,10.0,McNeese
115,2024,2,Ball State,42.0,34.0,Missouri State
116,2024,2,Georgia,48.0,3.0,Tennessee Tech
117,2024,2,Kent State,17.0,23.0,St. Francis (PA)
118,2024,2,UNLV,72.0,14.0,Utah Tech
119,2024,2,Auburn,14.0,21.0,California
120,2024,2,Maryland,24.0,27.0,Michigan State
121,2024,2,Iowa,19.0,20.0,Iowa State
122,2024,2,Toledo,38.0,23.0,Massachusetts
123,2024,2,Boston College,56.0,0.0,Duquesne
124,2024,2,Wisconsin,27.0,13.0,South Dakota
125,2024,2,Notre Dame,14.0,16.0,Northern Illinois
126,2024,2,Utah,23.0,12.0,Baylor
127,2024,2,Kentucky,6.0,31.0,South Carolina
128,2024,2,Washington,30.0,9.0,Eastern Michigan
129,2024,2,Navy,38.0,11.0,Temple
130,2024,2,Louisville,49.0,14.0,Jacksonville State
131,2024,2,Wyoming,13.0,17.0,Idaho
132,2024,2,North Carolina,38.0,20.0,Charlotte
133,2024,2,Texas State,49.0,10.0,UTSA
134,2024,2,Ole Miss,52.0,3.0,Middle Tennessee
135,2024,2,Virginia Tech,31.0,14.0,Marshall
136,2024,2,Florida International,52.0,16.0,Central Michigan
137,2024,2,Ohio,27.0,20.0,South Alabama
138,2024,2,Old Dominion,14.0,20.0,East Carolina
139,2024,2,West Virginia,49.0,14.0,UAlbany
140,2024,2,Miami,56.0,9.0,Florida A&M
141,2024,2,James Madison,13.0,6.0,Gardner-Webb
142,2024,2,UCF,45.0,14.0,Sam Houston
143,2024,2,Arkansas State,28.0,24.0,Tulsa
144,2024,2,UL Monroe,32.0,6.0,UAB
145,2024,2,Illinois,23.0,17.0,Kansas
146,2024,2,Florida,45.0,7.0,Samford
147,2024,2,Air Force,7.0,17.0,San José State
148,2024,2,Missouri,38.0,0.0,Buffalo
149,2024,2,Coastal Carolina,40.0,21.0,William & Mary
150,2024,2,Nevada,17.0,20.0,Georgia Southern
151,2024,2,Southern Miss,35.0,10.0,SE Louisiana
152,2024,2,Western Kentucky,31.0,0.0,Eastern Kentucky
153,2024,2,Alabama,42.0,16.0,South Florida
154,2024,2,Georgia State,24.0,21.0,Chattanooga
155,2024,2,Stanford,41.0,7.0,Cal Poly
156,2024,2,Wake Forest,30.0,31.0,Virginia
157,2024,2,Colorado State,38.0,17.0,Northern Colorado
158,2024,2,Kennesaw State,10.0,34.0,Louisiana
159,2024,2,Rice,69.0,7.0,Texas Southern
160,2024,2,Ohio State,56.0,0.0,Western Michigan
161,2024,2,North Texas,35.0,20.0,Stephen F. Austin
162,2024,2,NC State,10.0,51.0,Tennessee
163,2024,2,Nebraska,28.0,10.0,Colorado
164,2024,2,LSU,44.0,21.0,Nicholls
165,2024,2,Vanderbilt,55.0,0.0,Alcorn State
166,2024,2,Oklahoma,16.0,12.0,Houston
167,2024,2,TCU,45.0,0.0,Long Island University
168,2024,2,Clemson,66.0,20.0,App State
169,2024,2,UTEP,24.0,27.0,Southern Utah
170,2024,2,Arizona,22.0,10.0,Northern Arizona
171,2024,2,Oregon,37.0,34.0,Boise State
172,2024,2,Fresno State,46.0,30.0,Sacramento State
173,2024,2,Washington State,37.0,16.0,Texas Tech
174,2024,2,New Mexico State,24.0,30.0,Liberty
175,2024,2,Arizona State,30.0,23.0,Mississippi State
176,2024,2,San Diego State,0.0,21.0,Oregon State
177,2024,2,USC,48.0,0.0,Utah State
178,2024,3,Texas State,28.0,31.0,Arizona State
